ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC5201,Gazzale,Robert,Fall,2021,4.2,4.2,4.1,3.4,3.3,3.1,4.4,4.2,3.1,184,42
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC9901,Farhoodi,Abdollah,Fall,2021,4.1,4.1,3.4,3.8,3.6,3.3,3.5,3.6,3.3,155,33
ECO,ARTSC,Public Economics ECO336H1-F-LEC0101,Smart,Michael,Fall,2021,3.7,3.4,3.3,3,3.1,3,3.3,3.2,2.9,53,24
ECO,ARTSC,Spec Top Eco ECO351H1-F-LEC0101,Carroll,Gabriel,Fall,2021,5,5,5,4.3,4.7,4.8,5,3,5,19,6
ECO,ARTSC,The Economics of Inequality ECO367H1-F-LEC0101,Van Effenterre,Clementine,Fall,2021,4.4,4,3.8,3.9,3.8,3.6,3.7,3.2,3.5,35,12
ECO,ARTSC,Topics in Health Economics ECO402H1-F-LEC0101,Ward,Courtney,Fall,2021,5,5,4.9,4.8,4.7,4.8,5,3.4,4.8,38,9
ECO,ARTSC,Urban Economics ECO333H1-F-LEC0101,Farhoodi,Abdollah,Fall,2021,3.6,3.7,3.3,3.6,3.6,3.1,3.5,3,3.3,103,20
ECO,ARTSC,Urban Economics ECO333H1-F-LEC0201,Farhoodi,Abdollah,Fall,2021,3.6,3.7,3.3,3.4,3.3,3.2,3.3,2.8,3.6,101,21
ECO,ARTSC,Adv Ec Theory Macro ECO325H1-F-LEC0101,Kuruscu,Burhan,Summer,2021,4.7,4.8,4.5,4.8,4.7,4.5,4.7,3.3,4.3,24,6
ECO,ARTSC,Behavioural Economics ECO331H1-F-LEC0101,McNeill,John,Summer,2021,4.6,4.7,4.7,4.3,4.6,4.3,4.4,3.1,4.7,60,8
ECO,ARTSC,Classical Eco Thought ECO428H1-F-LEC0101,Furlong,Kieran,Summer,2021,3.9,4.4,4.1,4,4,3.9,3.9,3.4,3.6,46,7
ECO,ARTSC,Eco Anlysis of Law ECO320H1-F-LEC0101,Barber,Robert,Summer,2021,4.2,4.2,4,4.2,4.2,4,4,2.8,4,41,6
ECO,ARTSC,Energy & the Environment ECO314H1-F-LEC0101,Yatchew,Adonis,Summer,2021,4.6,4.5,4.8,4.6,4.6,4.6,4.8,3.6,4.6,38,6
ECO,ARTSC,Financial Economics I ECO358H1-F-LEC0101,Mazaheri,Ataollah,Summer,2021,3.7,3.7,3.2,3.3,3.3,2.9,3.3,3.5,3.1,71,12
ECO,ARTSC,International Monetary Econ ECO365H1-F-LEC0101,Li,Li,Summer,2021,4.1,4,3.6,4.1,3.9,3.6,3.9,3.5,3.6,105,9
ECO,ARTSC,International Trade ECO364H1-F-LEC0101,Hong,Guangbin,Summer,2021,4.4,4.7,4.6,4.8,4.7,4.4,4.7,3.4,4.1,82,18
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0201,Devlin,Allie,Summer,2021,3.5,3.8,4,3.6,3.5,3.5,3.9,3.6,2.8,84,13
ECO,ARTSC,Principles of Microeconomics ECO101H1-F-LEC0301,Devlin,Allie,Summer,2021,4.5,4.3,3.5,4,4.2,3.6,3.6,3.8,3.6,64,11
ECO,ARTSC,Spec Top Eco ECO351H1-F-LEC5101,Vellekoop,Nathanael,Summer,2021,4.6,4.6,4.6,4.4,4.4,4.6,4.7,3.2,4.1,13,7
ECO,ARTSC,Urban Economics ECO333H1-F-LEC0101,Hall,Jonathan,Summer,2021,4.4,4.6,4.8,4.3,4.1,4.4,4.8,3.4,4.6,71,18
ECO,ARTSC,Applied Econometrics I ECO375H1-S-LEC0101,Wan,Yuanyuan,Summer,2021,4.2,4.6,3.8,4.3,4.2,3.8,3.9,3.8,3.9,63,9
ECO,ARTSC,Applied Game Theory ECO316H1-S-LEC0101,Campbell,Connor,Summer,2021,4.4,4.2,4.4,4.4,4.2,4,4.5,3.2,4.1,78,12
ECO,ARTSC,Eco Anlysis of Law ECO320H1-S-LEC0101,Barber,Robert,Summer,2021,3.7,4,3.6,4,3.8,3.5,3.4,3.4,3.6,84,9
ECO,ARTSC,Environmental Econ & Policies ECO313H1-S-LEC0101,Anjomshoa,Masoud,Summer,2021,3.5,3.5,3,3.3,3.3,3,3,3.5,2.5,64,6
ECO,ARTSC,Introduction to Data Analysis ECO220Y1-Y-LEC0101,Yu,Victor,Summer,2021,3.8,3.9,3.6,3.3,3.5,3.3,3.6,3.2,3.4,157,36
ECO,ARTSC,Introduction to Data Analysis ECO220Y1-Y-LEC0201,Zammit,Nicholas,Summer,2021,4.3,4.6,4.6,4.2,4.4,4.2,4.7,3.6,4.1,96,31
ECO,ARTSC,Introduction to Data Analysis ECO220Y1-Y-LEC0301,Yu,Victor,Summer,2021,4.1,4,3.9,3.8,3.9,3.6,3.2,2.6,3.4,93,16
ECO,ARTSC,Macroeconomic Theory ECO208Y1-Y-LEC0101,Gowans,Dylan,Summer,2021,3.6,3.6,3.6,3.4,3.6,3,3.8,3.4,3.2,42,5
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC0101,Anjomshoa,Masoud,Summer,2021,3.5,3.7,2.6,2.5,3,2.4,2.4,4,2.6,85,13
ECO,ARTSC,Markets Competition Strategy ECO380H1-S-LEC0101,Li,Li,Summer,2021,4.6,4.6,4.6,4.3,4.6,4.3,4.4,3.1,4.3,94,8
ECO,ARTSC,Microeconomic Theory ECO200Y1-Y-LEC5101,Li,Li,Summer,2021,3.5,4,3.4,3.9,3.7,3.4,3.3,3.3,3.4,138,16
ECO,ARTSC,Microeconomic Theory ECO206Y1-Y-LEC0101,Turner,Laura,Summer,2021,3.8,3.8,3,3.4,3.6,2.9,3.1,3.3,2.9,89,21
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0101,Yindok,Tenzin,Summer,2021,4,4.1,4.3,3.7,3.6,3.6,3.9,3.4,3.6,96,17
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0201,Chi,Eric,Summer,2021,4.1,4,4.2,3.9,4,3.8,4.4,3.8,3.5,108,28
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC0301,Chi,Eric,Summer,2021,4.5,4.4,4.6,4.1,4.1,4,4.5,3.6,3.5,88,16
ECO,ARTSC,Principles of Macroeconomics ECO102H1-S-LEC5101,Yindok,Tenzin,Summer,2021,3.9,3.7,3.8,3.3,3.3,3.2,3.4,3.7,2.8,91,9
ECO,ARTSC,Adv Micro Game theory ECO326H1-S-LEC0101,Peski,Marcin,Winter,2021,4.8,5,4.8,4.8,4.5,4.5,4.8,4.5,4.3,12,5
ECO,ARTSC,Adv Micro Game theory ECO326H1-S-LEC6101,Peski,Marcin,Winter,2021,4.3,4.4,4.1,4.1,4,3.6,4.1,3.4,3.1,45,9
ECO,ARTSC,Adv Micro Game theory ECO326H1-S-LEC9101,Peski,Marcin,Winter,2021,4.8,4.8,4.8,4.3,4.5,4.5,4.8,4,4.5,37,6
ECO,ARTSC,Applied Econometrics II ECO475H1-S-LEC9101,Wan,Yuanyuan,Winter,2021,3.6,3.6,3.9,3.7,4,3.4,3.7,4.1,2.9,36,8
ECO,ARTSC,Applied Game Theory ECO316H1-S-LEC5101,Hoelzemann,Johannes,Winter,2021,4.8,4.9,5,4.4,4.6,4.8,4.9,3.3,4.6,16,8
ECO,ARTSC,Applied Game Theory ECO316H1-S-LEC5201,Hoelzemann,Johannes,Winter,2021,4.2,4.3,4.8,4.3,4.2,4.3,4.7,2.8,4.2,21,12
ECO,ARTSC,Applied Game Theory ECO316H1-S-LEC6101,Hoelzemann,Johannes,Winter,2021,4.5,4.5,4.7,4.2,4.3,4.4,4.8,3.4,4.1,98,45
ECO,ARTSC,Applied Game Theory ECO316H1-S-LEC6201,Hoelzemann,Johannes,Winter,2021,4.6,4.4,4.5,4.2,4.2,4.2,4.6,3.5,4.1,70,36
ECO,ARTSC,Can Ec Hist prior to 1850 ECO321H1-S-LEC9101,Hamilton,Gillian,Winter,2021,4,4.2,4.4,4.4,4.4,4.1,4.1,3.3,4.1,43,14
ECO,ARTSC,Data Analysis in Practice ECO372H1-S-LEC9101,Blanchenay,Patrick,Winter,2021,3.7,4,3.4,4,4,3.4,3.5,4.1,3.5,59,11
ECO,ARTSC,Data Analysis in Practice ECO372H1-S-LEC9201,Blanchenay,Patrick,Winter,2021,4.3,4.2,3.7,4,4.3,3.8,3.8,4.5,3.8,41,6
ECO,ARTSC,Data Tools for Economists ECO225H1-S-LEC9101,Farhoodi,Abdollah,Winter,2021,4.4,4.4,4.4,4,4.4,4.2,4.2,3.8,4,28,5
ECO,ARTSC,Eco Anlysis of Law ECO320H1-S-LEC9101,Barber,Robert,Winter,2021,3.6,3.9,3.4,3.5,3.6,3.1,3.4,3.6,2.9,86,14
ECO,ARTSC,Eco Anlysis of Law ECO320H1-S-LEC9201,Barber,Robert,Winter,2021,4.1,4.1,4.1,3.9,4,3.8,3.8,3.3,3.5,88,11
ECO,ARTSC,Econ History: Institutions ECO342H1-S-LEC0101,Furlong,Kieran,Winter,2021,3.1,3.6,2.7,3.6,3.1,2.8,3,3.4,2.9,20,8
ECO,ARTSC,Econ History: Institutions ECO342H1-S-LEC9101,Furlong,Kieran,Winter,2021,3.1,3.4,2.6,3.1,3.1,2.6,3,3.9,2.9,29,9
ECO,ARTSC,Energy and Regulation ECO414H1-S-LEC9101,Yatchew,Adonis,Winter,2021,4,4.2,4.4,3.8,3.8,4,4.8,3.4,4,45,5
ECO,ARTSC,Environmental Econ & Policies ECO313H1-S-LEC0201,Anjomshoa,Masoud,Winter,2021,3.6,3.8,2.8,3,3.4,3,2.8,4,2.4,15,5
ECO,ARTSC,Environmental Econ & Policies ECO313H1-S-LEC9101,Anjomshoa,Masoud,Winter,2021,3.9,3.8,3.1,3.6,3.2,3.1,3.6,3.6,2.9,68,11
ECO,ARTSC,Environmental Econ & Policies ECO313H1-S-LEC9201,Anjomshoa,Masoud,Winter,2021,3.9,4.2,3.8,3.8,3.9,3.6,4.1,3.8,3.7,81,14
ECO,ARTSC,Financial Economics II ECO359H1-S-LEC9101,Tsoy,Anton,Winter,2021,3.8,3.8,2.8,2.3,1.8,2,3.4,2.7,2.3,51,9
ECO,ARTSC,Financial Economics II ECO359H1-S-LEC9201,Tsoy,Anton,Winter,2021,3.5,3.4,3,2.8,2.7,2.5,3.1,3.6,2.2,112,24
ECO,ARTSC,Forecasting Econometrics ECO374H1-S-LEC6101,Wan,Yuanyuan,Winter,2021,3.8,3.8,3,4.3,4.1,3.3,3.3,3.9,3.5,38,8
ECO,ARTSC,Forecasting Econometrics ECO374H1-S-LEC9101,Wan,Yuanyuan,Winter,2021,3.5,4,3.5,4,4,3.3,3.8,3.5,4,25,5
ECO,ARTSC,Foundations of Econometrics ECO227Y1-Y-LEC0101,Mourifie,Ismael,Winter,2021,5,5,4.8,4.6,4.8,4.6,5,3.8,3.4,20,5
ECO,ARTSC,Foundations of Econometrics ECO227Y1-Y-LEC9101,Mourifie,Ismael,Winter,2021,2.8,3.2,2.5,3,2.2,2.2,2.5,4.2,2.2,31,6
ECO,ARTSC,International Trade ECO364H1-S-LEC0101,Morrow,Peter,Winter,2021,4,4.3,4,4.1,4.3,3.7,4.3,3.7,4,26,8
ECO,ARTSC,International Trade ECO364H1-S-LEC0201,Morrow,Peter,Winter,2021,4.5,4.6,4.6,4.5,4.5,4.6,4.7,3.7,4.4,27,10
ECO,ARTSC,International Trade ECO364H1-S-LEC9101,Morrow,Peter,Winter,2021,4,4.1,4,4.2,4.1,3.8,4,3.4,3.9,133,30
ECO,ARTSC,International Trade ECO364H1-S-LEC9201,Morrow,Peter,Winter,2021,4.3,4.4,4.4,4.3,4.2,4.2,4.6,3.7,4.1,137,27
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC0201,Steinberg,Joseph,Winter,2021,4.4,4.4,4.3,4.4,4.4,4.1,4.4,3.1,3.9,46,8
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC0301,Anjomshoa,Masoud,Winter,2021,3.5,3,2.5,3.5,3.3,2.7,2.8,3.8,2.5,20,6
ECO,ARTSC,MacroecTheory Policy ECO202Y1-Y-LEC0401,Anjomshoa,Masoud,Winter,2021,3.2,2.4,2.6,2.8,2.6,2.4,2.6,4.2,2,25,5
